label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
C,0.7243261933326721,0.56886225938797,-3.867849329708406e-07,0.6585050821304321,0.54070645570755,0.011419937945902348,0.6146517395973206,0.492863267660141,0.003408227814361453,0.5765107870101929,0.4728187620639801,-0.011958769522607327,0.5447420477867126,0.4550229012966156,-0.026696067303419113,0.6683335900306702,0.3102932870388031,0.01492233108729124,0.6213910579681396,0.23534002900123596,-0.004681380931288004,0.577461838722229,0.2441622018814087,-0.02364048920571804,0.5466347932815552,0.27572137117385864,-0.034545525908470154,0.6778056621551514,0.3074445426464081,-0.004836824256926775,0.6141096353530884,0.20857591927051544,-0.02053714543581009,0.566071629524231,0.22787784039974213,-0.03378065675497055,0.5421606302261353,0.2740831971168518,-0.04219767078757286,0.679398238658905,0.32619547843933105,-0.026303742080926895,0.6233161091804504,0.22226478159427643,-0.036110058426856995,0.5741732716560364,0.23625585436820984,-0.04065418243408203,0.5467538833618164,0.2757629156112671,-0.04365821182727814,0.6692431569099426,0.3614034950733185,-0.04775063320994377,0.6212759613990784,0.27658969163894653,-0.05255309119820595,0.5835623741149902,0.27180686593055725,-0.051643889397382736,0.5579226016998291,0.28934648633003235,-0.05079174414277077
C,0.7241436839103699,0.5674120187759399,-3.79144978523982e-07,0.6583994030952454,0.5377959609031677,0.010757558047771454,0.6144270300865173,0.491413414478302,0.00269753928296268,0.5770148038864136,0.4715757966041565,-0.012839319184422493,0.5462627410888672,0.45050346851348877,-0.027544166892766953,0.6679109930992126,0.31062838435173035,0.016278548166155815,0.6227940917015076,0.23446723818778992,-0.0036104542668908834,0.578775942325592,0.2413005530834198,-0.02311227098107338,0.5473926663398743,0.27182909846305847,-0.0344059057533741,0.6774359941482544,0.3075352907180786,-0.0034145100507885218,0.6154033541679382,0.20721648633480072,-0.01966129243373871,0.5673922300338745,0.22526642680168152,-0.03360603377223015,0.5434579849243164,0.2711718678474426,-0.04241175949573517,0.6797232627868652,0.32453733682632446,-0.025074714794754982,0.6256314516067505,0.21883733570575714,-0.03547879680991173,0.5764068961143494,0.2316504567861557,-0.040472470223903656,0.5490043759346008,0.27183210849761963,-0.04355043172836304,0.6706843972206116,0.3579951524734497,-0.046841587871313095,0.623991847038269,0.27250444889068604,-0.05214214324951172,0.5857744216918945,0.2672101557254791,-0.05147332325577736,0.5595797300338745,0.28589507937431335,-0.05063825100660324
C,0.7245756387710571,0.5686981678009033,-3.9130557638600294e-07,0.6584415435791016,0.5395091772079468,0.01052515022456646,0.6150451302528381,0.4928707480430603,0.0022825216874480247,0.5780678987503052,0.47233152389526367,-0.013509693555533886,0.5463529825210571,0.45189985632896423,-0.0286848321557045,0.6686232089996338,0.3095419406890869,0.016116779297590256,0.6227834820747375,0.23619720339775085,-0.00399738410487771,0.5794968008995056,0.24382102489471436,-0.02375146374106407,0.5488941073417664,0.274833083152771,-0.03534328565001488,0.6784029603004456,0.305727481842041,-0.003640668233856559,0.615587592124939,0.2088204324245453,-0.020104803144931793,0.567838728427887,0.2279248833656311,-0.03424759954214096,0.5440341234207153,0.2733956575393677,-0.043329838663339615,0.6806889176368713,0.3229075074195862,-0.025434482842683792,0.6255531907081604,0.21863967180252075,-0.03669178485870361,0.5762218236923218,0.23283272981643677,-0.0420660637319088,0.5488111972808838,0.2733210325241089,-0.045383550226688385,0.6714051365852356,0.35713183879852295,-0.04733240231871605,0.624274730682373,0.27327829599380493,-0.05382383242249489,0.5856459140777588,0.2682461142539978,-0.053951576352119446,0.5591368675231934,0.28602638840675354,-0.05363462120294571
C,0.7258737683296204,0.5676600933074951,-3.8223578258111957e-07,0.6592913866043091,0.5386678576469421,0.010440763086080551,0.6150601506233215,0.492390513420105,0.002603406086564064,0.5774298310279846,0.47199809551239014,-0.013035029172897339,0.5459826588630676,0.4497108459472656,-0.02798403427004814,0.6671019196510315,0.3103313148021698,0.01855766400694847,0.6228010654449463,0.23701827228069305,-0.0015720219817012548,0.5799438953399658,0.24440351128578186,-0.021549291908740997,0.549272358417511,0.2755146026611328,-0.03326346352696419,0.6774515509605408,0.30581656098365784,-0.0015163393691182137,0.6166576743125916,0.20786188542842865,-0.01836884208023548,0.5691330432891846,0.2261248677968979,-0.033286385238170624,0.544547975063324,0.27251845598220825,-0.042635999619960785,0.6808215975761414,0.3218153715133667,-0.023889640346169472,0.6268101334571838,0.21775220334529877,-0.03596127778291702,0.5774478912353516,0.23184464871883392,-0.04229491949081421,0.5493491291999817,0.2729046940803528,-0.04590988531708717,0.6724275350570679,0.3546765446662903,-0.046381719410419464,0.6247230172157288,0.2713637351989746,-0.05354498699307442,0.5862530469894409,0.26776668429374695,-0.054148219525814056,0.5599813461303711,0.2872276306152344,-0.054010480642318726
C,0.7254765629768372,0.5687453746795654,-3.756156559120427e-07,0.658700704574585,0.5392742156982422,0.010657034814357758,0.6152405738830566,0.49422773718833923,0.00292491284199059,0.578250527381897,0.4742746353149414,-0.01270383782684803,0.5466949343681335,0.45236289501190186,-0.02764420583844185,0.6672089099884033,0.3108920753002167,0.0197465643286705,0.6223859190940857,0.238594189286232,0.00023960493854247034,0.5797774195671082,0.24532276391983032,-0.01974516175687313,0.5488901138305664,0.27531710267066956,-0.03173059970140457,0.6773171424865723,0.3060145974159241,-0.0002984276507049799,0.6160590648651123,0.21134024858474731,-0.016499467194080353,0.5685617923736572,0.22887776792049408,-0.03164400905370712,0.5437764525413513,0.2736704349517822,-0.041551876813173294,0.6806738972663879,0.32172513008117676,-0.022663531824946404,0.6267146468162537,0.22000576555728912,-0.034106023609638214,0.577146589756012,0.2334325611591339,-0.040475837886333466,0.5487162470817566,0.27383333444595337,-0.04443030804395676,0.6726014614105225,0.35488179326057434,-0.045216433703899384,0.6258823275566101,0.27352672815322876,-0.05192633345723152,0.5870301127433777,0.2684004008769989,-0.05267522484064102,0.5600034594535828,0.2861786186695099,-0.05284449830651283
C,0.726923406124115,0.5689682960510254,-3.7193592561379774e-07,0.6600891947746277,0.5409776568412781,0.009866917505860329,0.6147654056549072,0.49537381529808044,0.0018522969912737608,0.5770854949951172,0.47571396827697754,-0.013681751675903797,0.5467767715454102,0.4537930190563202,-0.02827204205095768,0.6677717566490173,0.31120672821998596,0.018339361995458603,0.6218887567520142,0.23882296681404114,-0.0011531844502314925,0.5788866877555847,0.24766439199447632,-0.021057795733213425,0.5476202368736267,0.27967703342437744,-0.03287467360496521,0.6773297786712646,0.30735403299331665,-0.0010453404393047094,0.6143748164176941,0.21148726344108582,-0.017077932134270668,0.5671213865280151,0.23091940581798553,-0.032217640429735184,0.5429254174232483,0.27749383449554443,-0.04200748726725578,0.6805950999259949,0.32388514280319214,-0.02261478826403618,0.625970184803009,0.2216491401195526,-0.03320476785302162,0.5766080617904663,0.23655343055725098,-0.039271168410778046,0.5485763549804688,0.2777782082557678,-0.04308276250958443,0.6727144122123718,0.3577520251274109,-0.044409576803445816,0.6253500580787659,0.2751097083091736,-0.050152137875556946,0.5867667198181152,0.2718135118484497,-0.05027943477034569,0.5604134202003479,0.29124584794044495,-0.050020892173051834
C,0.7306165099143982,0.5716222524642944,-3.6654728319263086e-07,0.6652094721794128,0.544947624206543,0.010921607725322247,0.6180964112281799,0.4971633851528168,0.004170274827629328,0.579059362411499,0.4778406322002411,-0.010690591298043728,0.5470809936523438,0.455020010471344,-0.02443714067339897,0.6688570976257324,0.3154136836528778,0.022989345714449883,0.6257146596908569,0.23681823909282684,0.003696027910336852,0.5831685662269592,0.24482785165309906,-0.015760201960802078,0.5521564483642578,0.27697908878326416,-0.0270977932959795,0.6780144572257996,0.31045687198638916,0.002821882488206029,0.6191384792327881,0.2087041139602661,-0.013361976481974125,0.571582555770874,0.22678445279598236,-0.028121262788772583,0.5463731288909912,0.27297353744506836,-0.03705834597349167,0.6815706491470337,0.3238215446472168,-0.0200223196297884,0.6278126239776611,0.2197265774011612,-0.03135477751493454,0.5784215331077576,0.23489214479923248,-0.03757939115166664,0.5500554442405701,0.27642127871513367,-0.04107014089822769,0.6748709082603455,0.35330843925476074,-0.04314247891306877,0.6278597116470337,0.2734687030315399,-0.04942025616765022,0.588921844959259,0.2710779905319214,-0.05006035044789314,0.5620704889297485,0.2904772460460663,-0.05002060905098915
C,0.7413772344589233,0.5627226233482361,-3.3986842140620865e-07,0.6760901212692261,0.5366411209106445,0.011361880227923393,0.627606987953186,0.4870447516441345,0.005242141429334879,0.5876541137695312,0.4666481018066406,-0.009169363416731358,0.5550965666770935,0.4473033845424652,-0.022140199318528175,0.6792147755622864,0.3059757649898529,0.02636956423521042,0.6376522779464722,0.22512900829315186,0.008373535238206387,0.5936464071273804,0.23107799887657166,-0.010653652250766754,0.5613313913345337,0.26322275400161743,-0.02167578972876072,0.6871760487556458,0.301185667514801,0.006407933309674263,0.631682276725769,0.19851845502853394,-0.006924788001924753,0.5838191509246826,0.21254418790340424,-0.020135270431637764,0.5572030544281006,0.25643712282180786,-0.028730811551213264,0.6895517706871033,0.31438377499580383,-0.016551939770579338,0.6386932134628296,0.2107788473367691,-0.02511817030608654,0.5896230936050415,0.2234782576560974,-0.0303599014878273,0.561254620552063,0.2638295292854309,-0.033970028162002563,0.6818323135375977,0.34105026721954346,-0.039978962391614914,0.6370457410812378,0.2611180543899536,-0.043639857321977615,0.5988608002662659,0.25855451822280884,-0.04315871745347977,0.5719181895256042,0.2806240916252136,-0.042964160442352295
C,0.7510542273521423,0.5537377595901489,-3.6938450875823037e-07,0.6897900700569153,0.5247467756271362,0.01596197485923767,0.6454823613166809,0.47487160563468933,0.014500504359602928,0.6094874739646912,0.45178842544555664,0.0036214778665453196,0.5795105695724487,0.42934951186180115,-0.005975379142910242,0.6941831707954407,0.3025827407836914,0.034217771142721176,0.6586828231811523,0.21709218621253967,0.01963457278907299,0.6177060008049011,0.21824559569358826,0.0046487110666930676,0.590090811252594,0.24639272689819336,-0.003429741133004427,0.7033119201660156,0.2952074706554413,0.012831039726734161,0.6580609679222107,0.1879037767648697,0.0028760216664522886,0.6114068031311035,0.19329024851322174,-0.0059987264685332775,0.5840765237808228,0.2304096817970276,-0.011168734170496464,0.7068971991539001,0.30279022455215454,-0.011869559995830059,0.6626571416854858,0.19401367008686066,-0.01986296847462654,0.6146729588508606,0.20318400859832764,-0.02352415770292282,0.5867390632629395,0.24026471376419067,-0.02544979378581047,0.7010207772254944,0.32186827063560486,-0.036753907799720764,0.6599032878875732,0.23829147219657898,-0.04102163389325142,0.6227652430534363,0.2385762333869934,-0.04053574800491333,0.5966158509254456,0.2646591067314148,-0.03997376933693886
C,0.7699752449989319,0.543466329574585,-3.473880099136295e-07,0.7084729075431824,0.5122168064117432,0.02010573074221611,0.6653938293457031,0.45974311232566833,0.022958433255553246,0.6314244270324707,0.4336546063423157,0.014561438001692295,0.6005531549453735,0.40923041105270386,0.0068188137374818325,0.7059751749038696,0.30087971687316895,0.0479886569082737,0.68121737241745,0.217288076877594,0.03658722713589668,0.645047664642334,0.21006330847740173,0.02218172512948513,0.6180269718170166,0.22870537638664246,0.01348349079489708,0.7160106301307678,0.29152074456214905,0.023829011246562004,0.6848650574684143,0.18295618891716003,0.014027892611920834,0.6416268348693848,0.18214529752731323,0.0031283386051654816,0.6129838228225708,0.21400253474712372,-0.002792201703414321,0.7230147123336792,0.29518139362335205,-0.0040872972458601,0.689944863319397,0.18464942276477814,-0.012658425606787205,0.6436078548431396,0.19038882851600647,-0.017957620322704315,0.6142735481262207,0.22395364940166473,-0.02038411796092987,0.7235693335533142,0.3089631199836731,-0.032205209136009216,0.6889317631721497,0.22720812261104584,-0.03779584914445877,0.6511279940605164,0.2244172841310501,-0.03921542689204216,0.6234432458877563,0.24506276845932007,-0.03986148163676262
